date, pm25, pm10, o3, no2, so2, co
2023/4/13, 141, 95, 39, 8, 23, 5
2023/4/14, 113, 79, 25, 7, 23, 5
2023/4/15, 91, 75, 25, 6, 24, 4
2023/4/16, 80, 78, 24, 6, 23, 4
2023/4/17, 85, 99, 17, 7, 23, 5
2023/4/18, 133, 125, 13, 6, 24, 7
2023/4/19, 139, 79, 8, 5, 23, 5
2023/4/20, 85, 66, 5, 4, 23, 3
2023/4/21, 65, 58, 4, 3, 23, 3
2023/4/22, 60, 60, 4, 3, 23, 3
2023/4/23, 58, 63, 18, 5, 22, 3
2023/4/24, 72, 78, 29, 5, 22, 3
2023/4/25, 103, 78, 17, 5, 22, 3
2023/4/26, 94, 70, 22, 5, 22, 3
2023/4/27, 77, 62, 13, 5, 22, 3
2023/4/28, 66, 64, 13, 4, 22, 4
2023/4/29, 65, 56, 12, 3, 22, 3
2023/4/30, 60, 48, 22, 3, 22, 3
2023/5/1, 46, 55, 15, 4, 22, 3
2023/5/2, 56, 56, 15, 4, 22, 3
2023/5/3, 61, 57, 18, 4, 22, 3
2023/5/4, 64, 59, 15, 4, 21, 3
2023/5/5, 71, 59, 13, 4, 21, 3
2023/5/6, 66, 53, 12, 3, 22, 3
2023/5/7, 67, 60, 10, 2, 22, 3
2023/5/8, 66, 73, 10, 1, 22, 3
2023/5/9, 67, 89, 13, 1, 22, 3
2023/5/10, 79, 86, 18, 1, 22, 4
2023/5/11, 93, 99, 15, , 22, 4
2023/5/12, 114, 64, 13, , 21, 3
2023/5/13, 68, 48, 10, , 22, 2
2023/5/14, 36, 56, 8, , 21, 3
2023/5/15, 67, 56, 8, , 21, 3
2023/5/16, 60, 58, 10, , 21, 3
2023/5/17, 55, 56, 11, , 22, 2
2023/5/18, 52, 57, 11, , 22, 3
2023/5/19, 47, , , , , 
2023/5/22, 52, 61, 10, , 22, 3
2023/5/23, 55, 58, 8, , 21, 3
2023/5/24, 51, 49, 10, 1, 21, 3
2023/5/25, 43, 55, 10, 2, 21, 3
2023/5/26, 54, 53, 8, 1, 21, 3
2023/5/27, 49, 53, 7, 2, 18, 3
2023/5/28, 49, 59, 9, 1, 19, 3
2023/5/29, 44, 61, 10, 1, 20, 4
2023/5/30, 53, 70, 10, 2, 22, 4
2023/5/31, 66, 62, 10, 2, 23, 3
2023/6/1, 60, 62, 5, 2, 24, 3
2023/6/2, 61, 57, 5, 1, 23, 3
2023/6/3, 54, 61, 5, 1, 24, 3
2023/6/4, 64, 77, 4, 1, 22, 4
2023/6/5, 59, 69, 6, 1, 17, 4
2023/6/6, 73, 66, 5, 1, 17, 4
2023/6/7, 73, 66, 7, 2, 17, 5
2023/6/8, 67, 51, 10, 2, 17, 4
2023/6/9, 38, 71, 11, 1, 17, 5
2023/6/10, 52, 77, 11, 2, 19, 5
2023/6/11, 62, 184, 8, 1, 18, 4
2023/6/12, 88, 108, 7, 2, 17, 5
2023/6/13, 72, 75, 6, 2, 19, 4
2023/6/14, 59, 60, 6, 1, 21, 4
2023/6/15, 51, 60, 7, 2, 21, 5
2023/6/16, 50, 63, 5, 1, 22, 5
2023/6/17, 58, 68, 5, 2, 22, 5
2023/6/18, 60, 67, 6, 2, 21, 6
2023/6/19, 61, 72, 5, 1, 19, 5
2023/6/20, 70, 74, 7, 2, 18, 5
2023/6/21, 72, , , , , 
2023/6/23, 67, 60, 6, 2, 19, 5
2023/6/24, 44, 29, 7, 2, 19, 5
2023/6/25, 49, 41, 5, 2, 19, 6
2023/6/26, 61, 39, 4, 2, 18, 7
2023/6/27, 69, 34, 4, 2, 19, 7
2023/6/28, 61, 36, 7, 2, 19, 6
2023/6/29, 58, 45, 6, 2, 18, 6
2023/6/30, 49, 40, 5, 2, 18, 6
2023/1/2, 155, 131, 5, 8, 9, 2
2023/1/3, 166, 130, 6, 6, 9, 2
2023/1/4, 167, 157, 4, 7, 10, 2
2023/1/5, 173, 137, 5, 5, 10, 2
2023/1/6, 167, 131, 4, 4, 10, 2
2023/1/7, 166, 115, 5, 3, 10, 1
2023/1/8, 157, 99, 4, 3, 10, 1
2023/1/9, 125, 112, 5, 5, 10, 2
2023/1/10, 141, 129, 4, 8, 10, 2
2023/1/11, 160, 108, 8, 6, 10, 1
2023/1/12, 144, 135, 6, 2, 10, 1
2023/1/13, 145, 142, 6, 6, 9, 1
2023/1/14, 159, 116, 13, 8, 10, 1
2023/1/15, 162, 133, 5, 10, 10, 2
2023/1/16, 169, 139, 8, 9, 10, 2
2023/1/17, 173, 137, 6, 10, 10, 2
2023/1/18, 175, 130, 6, 11, 10, 2
2023/1/19, 168, 109, 6, 6, 10, 2
2023/1/20, 157, 99, 5, 7, 10, 1
2023/1/21, 150, 105, 4, 6, 9, 1
2023/1/22, 146, 103, 6, 7, 9, 1
2023/1/23, 150, 105, 6, 7, 9, 2
2023/1/24, 160, 120, 4, 8, 10, 2
2023/1/25, 171, 131, 4, 7, 10, 2
2023/1/26, 184, 132, 4, 6, 11, 2
2023/1/27, 177, 119, 5, 5, 11, 2
2023/1/28, 172, 98, 5, 2, 10, 2
2023/1/29, 170, 103, 7, 3, 11, 2
2023/1/30, 168, 120, 4, 3, 11, 2
2023/1/31, 180, 109, 4, 3, 11, 2
2023/2/1, 167, 90, 5, 5, 13, 2
2023/2/2, 157, 112, 4, 6, 12, 2
2023/2/3, 160, 118, 4, 7, 13, 2
2023/2/4, 166, 122, 7, 8, 15, 2
2023/2/5, 164, 121, 4, 10, 11, 2
2023/2/6, 169, 119, 5, 7, 11, 2
2023/2/7, 136, 127, 4, 9, 11, 2
2023/2/8, 171, 131, 5, 10, 12, 2
2023/2/9, 163, 114, 4, 9, 12, 2
2023/2/10, 156, 90, 9, 9, 12, 2
2023/2/11, 124, 94, 5, 7, 12, 2
2023/2/12, 134, 82, 3, 4, 12, 2
2023/2/13, 97, , , , , 
2023/3/4, 244, 162, 3, 7, 17, 3
2023/3/5, 193, 180, 3, 5, 17, 3
2023/3/6, 170, 78, 3, 2, 17, 3
2023/3/7, 124, 109, 3, 4, 18, 3
2023/3/8, 156, 112, 3, 7, 19, 3
2023/3/9, 145, 165, 4, 10, 19, 2
2023/3/10, 137, 129, 3, 10, 19, 3
2023/3/11, 152, 132, 3, 10, 19, 3
2023/3/12, 167, 143, 3, 10, 19, 2
2023/3/13, 179, 111, 9, 12, 18, 2
2023/3/14, 175, 113, 9, 9, 16, 4
2023/3/15, 161, 97, 27, , 17, 4
2023/3/16, 151, 84, 24, 8, 20, 3
2023/3/17, 142, 88, 22, 9, 20, 1
2023/3/18, 138, 88, 21, 7, 22, 
2023/3/19, 97, 72, 14, 6, 27, 1
2023/3/20, 76, 132, 20, 8, 28, 3
2023/3/21, 74, 65, 19, 5, 3, 3
2023/3/22, 69, 53, 16, 4, 15, 3
2023/3/23, 51, 63, 13, 2, 36, 3
2023/3/24, 60, 78, 28, 3, 32, 2
2023/3/25, 86, 74, 12, 2, 32, 3
2023/3/26, 85, 76, 12, 2, 30, 3
2023/3/27, 87, 93, 21, 3, 29, 4
2023/3/28, 112, 96, 11, 2, 28, 4
2023/3/29, 111, 74, 8, 2, 28, 3
2023/3/30, 83, 63, 8, 1, 27, 3
2023/3/31, 66, , , , , 
2022/10/1, 87, , , 2, 7, 1
2022/10/2, 50, , , , 7, 1
2022/10/3, 59, , , 2, 6, 1
2022/10/4, 81, , , 3, 6, 1
2022/10/5, 83, , , 2, 6, 1
2022/10/6, 62, , , 2, 7, 1
2022/10/7, 77, , , 2, 7, 1
2022/10/8, 59, , , 2, 6, 1
2022/10/9, 63, , , 2, 6, 1
2022/10/10, 65, , , 2, 7, 1
2022/10/11, 79, 48, 8, 4, 7, 1
2022/10/12, 81, 58, , 3, 7, 1
2022/10/13, 71, 57, , 3, 7, 1
2022/10/14, 80, 63, , 4, 7, 1
2022/10/15, 84, 72, , 4, 7, 1
2022/10/16, 84, , , , , 
2022/10/24, 128, 128, 4, 5, 7, 1
2022/10/25, 201, 89, 3, 5, 7, 1
2022/10/26, 147, 106, 3, 6, 7, 1
2022/10/27, 176, 105, 5, 5, 8, 1
2022/10/28, 157, 98, 4, 5, 7, 1
2022/10/29, 136, 97, 4, 3, 8, 1
2022/10/30, 130, 99, 4, 5, 7, 1
2022/10/31, 149, 117, 4, 4, 7, 1
2022/11/1, 158, 109, 4, 4, 8, 1
2022/11/2, 161, 98, 5, 4, 7, 1
2022/11/3, 137, 105, 4, 3, 8, 1
2022/11/4, 139, 116, 4, 3, 9, 1
2022/11/5, 144, 100, 4, 3, 8, 1
2022/11/6, 136, 93, 4, 4, 8, 1
2022/11/7, 139, 112, 4, 4, 8, 1
2022/11/8, 152, 119, 4, 5, 8, 1
2022/11/9, 163, 109, 4, 4, 8, 1
2022/11/10, 156, 111, 4, 5, 8, 1
2022/11/11, 156, 116, 4, 4, 9, 1
2022/11/12, 163, 102, 7, 4, 8, 1
2022/11/13, 162, 120, 5, 6, 8, 1
2022/11/14, 170, 116, 4, 7, 8, 1
2022/11/15, 180, 110, 4, 7, 8, 1
2022/11/16, 160, 103, 3, 4, 9, 1
2022/11/17, 144, 93, 4, 3, 8, 1
2022/11/18, 104, 90, 3, 4, 8, 1
2022/11/19, 119, 76, 3, 4, 8, 1
2022/11/20, 105, 95, 5, 5, 8, 1
2022/11/21, 131, 124, 3, 6, 8, 1
2022/11/22, 158, 128, 4, 2, 9, 1
2022/11/23, 160, 121, 4, 1, 8, 1
2022/11/25, 177, 121, 3, 6, 8, 1
2022/11/26, 176, 110, 4, 6, 8, 1
2022/11/27, 174, 84, 4, 3, 8, 1
2022/11/28, 131, 103, 4, 5, 8, 1
2022/11/29, 154, 110, 4, 5, 8, 1
2022/11/30, 165, 124, 6, 5, 9, 1
2022/12/1, 174, 116, 4, 5, 8, 1
2022/12/2, 173, 107, 4, 4, 8, 1
2022/12/3, 169, 119, 4, 4, 8, 1
2022/12/4, 177, 135, 4, 5, 8, 1
2022/12/5, 191, 147, 4, 5, 9, 2
2022/12/6, 195, 144, 4, 4, 9, 2
2022/12/7, 196, 117, 5, 2, 9, 1
2022/12/8, 171, 102, 5, 4, 9, 1
2022/12/9, 140, 98, 9, 5, 9, 1
2022/12/10, 141, 98, 4, 5, 9, 1
2022/12/11, 151, 93, 4, 3, 9, 1
2022/12/12, 144, 85, 4, 1, 10, 1
2022/12/13, 129, 79, 4, 2, 9, 1
2022/12/14, 109, 81, 5, 4, 9, 1
2022/12/15, 115, 85, 4, 6, 9, 1
2022/12/16, 119, 95, 4, 5, 9, 1
2022/12/17, 133, 97, 6, 4, 9, 1
2022/12/18, 146, 84, 4, 4, 9, 1
2022/12/19, 104, 107, 5, 7, 9, 1
2022/12/20, 111, 126, 3, 8, 9, 1
2022/12/21, 128, 129, 5, 6, 9, 1
2022/12/22, 159, 127, 4, 8, 9, 1
2022/12/23, 158, 106, 4, 6, 9, 1
2022/12/24, 135, 121, 8, 7, 9, 1
2022/12/25, 156, 128, 6, 8, 9, 1
2022/12/26, 162, 130, 4, 7, 9, 1
2022/12/27, 165, 123, 5, 8, 9, 1
2022/12/28, 159, 107, 4, 7, 9, 1
2022/12/29, 146, 132, 5, 8, 9, 1
2022/12/30, 167, 109, 10, 6, 9, 1
2022/12/31, 142, 96, 5, 5, 10, 1
2023/1/1, 152, 115, 9, 7, 9, 2
2022/7/7, 42, 52, 4, 1, 6, 8
2022/7/8, 42, 43, 3, , 6, 8
2022/7/9, 34, , 3, , 6, 10
2022/7/10, 27, , 3, , 6, 12
2022/7/11, 34, , 40, , 6, 13
2022/7/12, 25, , , , 6, 14
2022/7/13, 19, , , , 5, 16
2022/7/28, 62, 54, , 2, 6, 22
2022/7/29, 51, 48, , , 6, 2
2022/7/30, 42, 52, , , 6, 
2022/7/31, 43, 53, , , 6, 
2022/8/1, 50, 53, , 1, 6, 
2022/8/2, 52, 48, , , 6, 
2022/8/3, 50, 38, , , 6, 
2022/8/4, 44, 38, , , 7, 
2022/8/5, 45, 33, , , 7, 
2022/8/6, 42, 26, , , 6, 
2022/8/7, 45, 20, , , 6, 
2022/8/8, 36, 27, , , 6, 
2022/8/9, 40, 31, , 2, 6, 
2022/8/10, 40, 43, , 2, 6, 
2022/8/11, 44, 37, , 2, 6, 
2022/8/12, 41, 41, , 2, 6, 
2022/8/13, 41, 44, , 1, 6, 
2022/8/14, 40, 38, , 1, 6, 
2022/9/13, 56, 26, 4, 2, 7, 1
2022/9/14, 38, 44, , 3, 6, 1
2022/9/15, 48, 24, , 2, 6, 
2022/9/16, 40, 31, , 2, 7, 
2022/9/17, 47, 26, , 1, 7, 
2022/9/18, 38, 47, , 1, 6, 
2022/9/19, 70, 56, , 1, 7, 
2022/9/20, 79, 64, , 1, 7, 
2022/9/21, 84, 45, , 1, 7, 
2022/9/22, 70, 80, , , 7, 
2022/9/23, 86, 71, , 1, 7, 1
2022/9/24, 65, 56, , 1, 7, 1
2022/9/25, 77, 55, , 1, 7, 1
2022/9/26, 65, 64, , 1, 7, 1
2022/9/27, 71, 60, , 1, 7, 1
2022/9/28, 76, 72, , 3, 7, 1
2022/9/29, 94, 62, , 3, 7, 1
2022/9/30, 99, , , 3, 7, 1
2022/4/1, 148, 181, 3, 19, 9, 8
2022/4/2, 139, 154, 3, 18, 8, 7
2022/4/3, 111, 303, 3, 17, 7, 6
2022/4/4, 109, , , , , 
2022/4/13, 277, 880, , 20, 4, 6
2022/4/14, 76, 880, , 19, 3, 6
2022/4/15, 71, 880, , 19, 4, 7
2022/4/16, 73, 880, , 19, 3, 6
2022/4/17, 67, , , 19, 4, 7
2022/4/18, 64, , , 18, 4, 7
2022/4/19, 63, , , 20, 4, 7
2022/4/20, 81, , , 22, 5, 11
2022/4/21, 136, , , 24, 4, 9
2022/4/22, 141, , , 20, 4, 
2022/4/23, 129, , , , , 
2022/5/12, 67, , , , 4, 6
2022/5/13, 91, , , , 4, 6
2022/5/14, 103, , , , 4, 6
2022/5/15, 70, , , , 4, 7
2022/5/16, 79, , , , 4, 7
2022/5/17, 129, , , , 4, 6
2022/5/18, 156, , , , 4, 7
2022/5/19, 146, 113, 13, , 4, 7
2022/5/20, 108, 90, 10, , 4, 7
2022/5/21, 82, 69, 9, , 4, 6
2022/5/22, 52, 58, 27, , 4, 6
2022/5/23, 38, 62, 58, , 4, 6
2022/5/24, 45, 68, 6, , 4, 7
2022/5/25, 50, 68, 8, , 5, 6
2022/5/26, 49, 55, 7, , 5, 7
2022/5/27, 32, 50, 8, , 4, 6
2022/5/28, 20, 59, 7, , 4, 6
2022/5/29, 30, 65, 8, , 4, 7
2022/5/30, 37, 65, 7, , 5, 7
2022/5/31, 42, 61, 5, , 5, 7
2022/6/1, 42, 72, 3, , 5, 7
2022/6/2, 50, 73, 14, , 5, 7
2022/6/3, 53, 63, 21, , 5, 7
2022/6/4, 30, 50, 60, , 5, 7
2022/6/5, 27, 47, 18, , 5, 7
2022/6/6, 33, 50, 9, , 5, 7
2022/6/7, 30, 36, 8, , 5, 7
2022/1/3, 824, 880, 3, 5, 8, 9
2022/1/4, 824, 880, 3, 5, 9, 11
2022/1/5, 824, 880, 3, 3, 8, 9
2022/1/6, 824, 880, 4, 5, 9, 11
2022/1/7, 824, 880, 4, 4, 9, 9
2022/1/8, 824, 880, 5, 3, 8, 7
2022/1/9, 824, 880, 4, 5, 8, 8
2022/1/10, 824, 880, 3, 7, 9, 13
2022/1/11, 824, 880, 4, 6, 10, 11
2022/1/12, 824, 880, 5, 5, 9, 14
2022/1/13, 824, 880, 5, 5, 10, 12
2022/1/14, 824, 880, 4, 5, 11, 12
2022/1/15, 824, 880, 5, 5, 10, 11
2022/1/16, 824, 880, 2, 5, 10, 11
2022/1/17, 824, 880, 3, 6, 10, 13
2022/1/18, 824, 880, , 6, 13, 
2022/1/19, 824, 880, 7, 5, 14, 11
2022/1/20, 824, 880, 7, 3, 11, 10
2022/1/21, 824, 880, 7, 2, 11, 10
2022/1/22, 824, 880, 6, 3, 10, 8
2022/1/23, 824, 880, 4, 2, 14, 9
2022/1/24, 824, 880, 4, 4, 11, 10
2022/1/25, 824, , , 10, , 
2022/1/26, 824, , , 10, , 
2022/1/27, 824, 880, 3, 7, 16, 16
2022/1/29, 824, 880, 4, 10, 15, 12
2022/1/31, 824, , 3, 13, 17, 
2022/2/1, 824, 246, 2, 12, 18, 13
2022/2/2, 532, 88, 3, 6, 18, 12
2022/2/3, 194, 160, 3, 3, 19, 11
2022/2/4, 145, 176, 3, 8, 18, 12
2022/2/5, 162, 138, 2, 9, 19, 12
2022/2/6, 163, 147, 4, 5, 18, 12
2022/2/7, 139, 72, 5, 4, 19, 10
2022/2/8, 87, 80, 3, 4, 19, 10
2022/2/9, 111, 114, 3, 6, 21, 12
2022/2/10, 154, 110, 3, 6, 19, 13
2022/2/11, 138, 103, 3, 7, 17, 13
2022/2/12, 152, 102, 3, 8, 16, 14
2022/2/13, 158, 80, 3, 6, 15, 13
2022/2/14, 121, 71, 3, 5, 16, 12
2022/2/15, 96, 62, 3, 3, 16, 11
2022/2/16, 80, 67, 4, 4, 16, 11
2022/2/17, 98, 83, 3, 5, 17, 12
2022/2/18, 125, 87, 3, 6, 17, 13
2022/2/19, 144, 86, 3, 6, 17, 13
2022/2/20, 149, 112, 3, 8, 18, 15
2022/2/21, 158, 96, 3, 8, 17, 13
2022/2/22, 132, 96, 27, 6, 18, 13
2022/2/23, 131, 116, , 8, 18, 15
2022/2/24, 162, 141, , 9, 18, 15
2022/2/25, 168, 125, , 7, 18, 14
2022/2/26, 160, , , , , 
2022/3/7, 269, 122, 3, 13, 18, 16
2022/3/8, 207, 139, 3, 6, 18, 16
2022/3/9, 191, 117, 3, 5, 19, 15
2022/3/10, 169, , , , , 
2022/3/23, 97, , , , , 
2022/3/25, 190, 169, 3, 19, 8, 8
2022/3/26, 131, 137, 3, 19, 8, 6
2022/3/27, 94, 229, 3, 20, 8, 7
2022/3/28, 123, 129, 3, 20, 9, 8
2022/3/29, 122, 134, 3, 19, 9, 8
2022/3/30, 104, 85, 3, 19, 9, 8
2022/3/31, 96, 167, 3, 19, 9, 8
2021/12/28, 173, 91, 3, 19, 8, 9
2021/12/29, 150, 134, 4, 17, 8, 10
2021/12/30, 165, 880, 6, 6, 8, 9
2021/12/31, 498, 880, 5, 5, 8, 10
2022/1/1, 824, 880, 3, 4, 8, 9
2022/1/2, 824, 880, 3, 5, 9, 11
2025/2/26, , 159, 6, , 20, 1
2024/12/31, , 86, 6, 1, 19, 15
2024/10/4, , 73, 6, 2, 1, 3
2024/12/22, , 145, 6, , 16, 15
2024/7/10, , 25, 12, 10, 2, 5
2024/7/28, , 35, 12, 6, 2, 5
2024/8/18, , 127, 8, 9, 2, 2
2024/4/2, , 89, 12, 5, 2, 4
2024/4/6, , 94, 12, 17, 2, 4
2024/4/12, , 55, 12, 8, 2, 4
2024/4/26, , 89, 12, 15, 2, 5
2024/6/27, , 140, , 10, 4, 9
2024/2/4, , 154, 13, 27, 43, 28
2024/3/5, , 486, 12, 29, 24, 15
2024/3/7, , 105, 12, 31, 30, 14
2024/3/15, , 89, 12, 26, 35, 14
2023/11/18, , 102, 19, 33, 4, 13
2023/11/21, , 84, 25, 23, 6, 8
2023/12/6, , 69, 5, 13, 5, 8
2023/12/13, , 103, 7, 22, 7, 10
2023/8/7, , 66, 3, 4, 18, 8
2023/4/2, , 65, 21, 3, 26, 3
2023/5/21, , 62, 9, , 21, 3
2023/6/22, , 65, 6, 2, 19, 5
2023/3/3, , 168, 3, 13, 12, 3
2022/10/23, , 78, 4, 2, 7, 1
2022/11/24, , 130, 3, 6, 8, 1
2022/7/6, , 51, 45, , 6, 8
2022/7/27, , 59, , , , 
2022/8/15, , 31, , , 6, 
2022/8/16, , 35, , , 6, 
2022/8/17, , 40, , , 6, 
2022/8/18, , 39, , , 6, 
2022/8/19, , 39, , , 6, 
2022/8/20, , 49, , , 6, 
2022/8/21, , 46, , , 6, 
2022/8/22, , 42, , , 6, 
2022/8/23, , 31, , , 6, 
2022/8/25, , 65, , , , 
2022/8/26, , 67, , , 7, 
2022/8/27, , 57, , , 6, 
2022/8/28, , 62, , , 7, 
2022/8/29, , 70, , , 6, 1
2022/8/30, , 68, , , 6, 1
2022/8/31, , 43, , , 6, 1
2022/9/1, , 61, , , 6, 1
2022/9/2, , 46, , , 6, 1
2022/9/3, , 45, , , 7, 1
2022/9/4, , 40, , , 7, 1
2022/9/5, , 38, , , 6, 1
2022/9/6, , 56, , , 7, 1
2022/9/7, , 30, , , 6, 1
2022/9/8, , 46, , , , 
2022/9/9, , 67, , 1, 6, 1
2022/9/11, , 80, , , , 
2022/9/12, , 46, , , 7, 1
2022/4/12, , 880, , 20, 4, 7
2022/6/8, , 29, 10, , 5, 7
2022/6/9, , 31, 13, , 5, 8
2022/6/10, , 48, 10, , 5, 7
2022/6/11, , 53, 10, , 5, 7
2022/6/12, , 38, 9, , 5, 7
2022/6/13, , 33, 9, , 5, 7
2022/6/14, , 37, 15, , 5, 7
2022/6/15, , 38, 10, , 5, 7
2022/6/16, , 47, 17, , 6, 7
2022/6/17, , 44, 10, , 5, 7
2022/6/18, , 38, 10, , 5, 7
2022/6/19, , 38, 9, , 5, 7
2022/6/20, , 28, 10, , 6, 7
2022/6/21, , 41, 8, , 6, 8
2022/6/22, , 48, 15, , 6, 8
2022/6/23, , 38, 7, , 6, 9
2022/6/24, , 31, 12, , 6, 7
2022/6/25, , 33, 8, , 5, 7
2022/1/28, , 880, , 10, 17, 12
2022/1/30, , 880, 5, 11, 16, 12
2022/3/6, , 249, 4, 18, 24, 17
2022/3/22, , 79, 3, 5, 13, 10
2022/3/24, , 206, 3, 24, 14, 8
2021/12/27, , 117, 3, 26, 9, 10
2024/5/12, , , 12, 11, 3, 5
2022/7/1, , , 9, , 6, 8
2022/7/2, , , 19, , 5, 7
2022/7/3, , , 19, , 5, 7
2022/7/4, , , 70, , 6, 8
2022/7/5, , , 64, , 6, 8
2022/6/26, , , 8, , 6, 7
2022/6/27, , , 9, , 6, 8
2022/6/28, , , 9, , 6, 9
2022/6/29, , , 10, , 6, 8
2022/6/30, , , 13, , 6, 9
2022/8/24, , , , , 6, 
2022/9/10, , , , , 8, 1
2022/5/11, , , , 17, , 
